"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir03Ox-b00890.2",7.93371066425155e-273,2.26781117634101,0.681,0.061,1.56873260964246e-268,6.09873169653702e-37,0.457421544908405,0.28,0.045,1.20590221835627e-32,6.09873169653702e-37,1.58674213285022e-272,"Chir03Ox-b00890.2"
"Chir04Ox-b20970.2",2.32976872713734e-252,1.44574318968714,0.681,0.065,4.60665170416867e-248,5.65155518125416e-145,0.890754504507793,0.52,0.044,1.11748200598939e-140,5.65155518125416e-145,4.65953745427433e-252,"Chir04Ox-b20970.2"
"Chir03Ox-b22360.2",6.40088937298328e-247,1.03202999844082,0.516,0.036,1.26564785571998e-242,2.19926204468291e-98,0.481895962332324,0.232,0.013,4.34860084095153e-94,2.19926204468291e-98,1.28017787459654e-246,"Chir03Ox-b22360.2"
"Chir02Ox-b08950.2",4.97589589798205e-239,1.74161547151187,0.617,0.054,9.83883895907991e-235,1.20341115044287e-116,1.38783580857239,0.528,0.055,2.37950486777068e-112,1.20341115044287e-116,9.95179179596316e-239,"Chir02Ox-b08950.2"
"Chir06Ox-b17210.2",1.47946548117891e-237,1.28301379298695,0.585,0.05,2.92534709593506e-233,1.60674922975253e-45,0.500127215457512,0.344,0.055,3.17702525198968e-41,1.60674922975253e-45,2.95893096235757e-237,"Chir06Ox-b17210.2"
"Chir07Ox-b34420.2",2.78211746075403e-234,1.32596990230444,0.734,0.081,5.50108085514895e-230,2.64724918567224e-143,0.984512879784163,0.568,0.053,5.23440581482973e-139,2.64724918567224e-143,5.56423492150794e-234,"Chir07Ox-b34420.2"
"Chir03Ox-b34380.2",1.55054578981033e-228,1.02496238210738,0.527,0.041,3.06589419019197e-224,2.7302948190221e-63,0.591067597587472,0.304,0.033,5.3986119456524e-59,2.7302948190221e-63,3.10109157962048e-228,"Chir03Ox-b34380.2"
"Chir04Ox-b25500.2",5.27414577801096e-224,1.70077606984746,0.761,0.095,1.04285684468611e-219,7.57447230293616e-84,1.08932658782009,0.56,0.086,1.49770040845957e-79,7.57447230293616e-84,1.05482915560208e-223,"Chir04Ox-b25500.2"
"Chir07Ox-b03200.2",1.06006202258687e-222,1.53562632013656,0.303,0.013,2.09606063726103e-218,1.02290031143897e-24,0.986130711010656,0.184,0.029,2.02258078580827e-20,1.02290031143897e-24,2.1201240451738e-222,"Chir07Ox-b03200.2"
"Chir06Ox-b09400.2",4.02215506802592e-195,1.3206822951652,0.378,0.024,7.95300721600765e-191,3.23846412796785e-113,2.32784946028552,0.336,0.024,6.40341512023083e-109,3.23846412796785e-113,8.04431013605193e-195,"Chir06Ox-b09400.2"
"Chir02Ox-b08960.2",8.18270683781357e-187,0.665307423057061,0.362,0.023,1.61796662304088e-182,2.44786661487507e-86,0.580624246890429,0.288,0.022,4.84016665759248e-82,2.44786661487507e-86,1.63654136756275e-186,"Chir02Ox-b08960.2"
"Chir01Ox-b24510.2",8.90437498383223e-186,1.02523699935173,0.697,0.088,1.76066206555315e-181,8.53156101224424e-116,1.02103509025718,0.704,0.098,1.68694555895105e-111,8.53156101224424e-116,1.78087499676642e-185,"Chir01Ox-b24510.2"
"Chir07Ox-b34760.2",1.06945989916025e-184,0.804848578176347,0.399,0.029,2.11464305860957e-180,1.53848264547255e-39,0.35784160247645,0.224,0.028,3.04204173489287e-35,1.53848264547255e-39,2.13891979832048e-184,"Chir07Ox-b34760.2"
"Chir06Ox-b10000.2",6.05666175506775e-179,1.2804007461025,0.537,0.054,1.19758372882955e-174,9.23703926636253e-84,1.3510352328946,0.504,0.069,1.82643977413786e-79,9.23703926636253e-84,1.21133235101358e-178,"Chir06Ox-b10000.2"
"Chir04Ox-b21900.2",5.46999779126327e-175,1.98807850176578,0.676,0.09,1.08158266326649e-170,1.92178570004305e-67,1.44005169292933,0.432,0.06,3.79994686469512e-63,1.92178570004305e-67,1.09399955825267e-174,"Chir04Ox-b21900.2"
"Chir03Ox-b02660.2",2.2457918485848e-148,1.06841957194179,0.447,0.045,4.44060422220673e-144,7.97060679905682e-85,0.965750481915849,0.448,0.055,1.5760280823775e-80,7.97060679905682e-85,4.49158369716955e-148,"Chir03Ox-b02660.2"
"Chir01Ox-b24160.2",1.83722535667836e-145,1.09732587059389,0.612,0.086,3.63274569776011e-141,1.77276992775471e-128,1.09879646399978,0.64,0.077,3.50529797814939e-124,1.77276992775471e-128,3.67445071335672e-145,"Chir01Ox-b24160.2"
"Chir05Ox-b15790.2",3.74743202114057e-129,2.51265774588141,0.537,0.078,7.40979733540125e-125,6.31075057865814e-05,0.320855504764772,0.136,0.055,1,6.31075057865814e-05,7.49486404228117e-129,"Chir05Ox-b15790.2"
"Chir08Ox-b19340.2",2.30407954332192e-126,1.13646232913014,0.596,0.099,4.55585648101043e-122,7.52228550382987e-20,0.358642766545265,0.328,0.097,1.48738151267228e-15,7.52228550382987e-20,4.60815908664381e-126,"Chir08Ox-b19340.2"
"Chir08Ox-b23350.2",3.63679151077361e-124,0.887194350806055,0.495,0.066,7.19102785425267e-120,2.61369949622579e-14,0.2709420740901,0.256,0.077,5.16806801388725e-10,2.61369949622579e-14,7.27358302154704e-124,"Chir08Ox-b23350.2"
"Chir01Ox-b05960.2",5.65319451973192e-114,0.461234864137433,0.266,0.02,1.11780615238659e-109,3.8308291424865e-49,0.476453002550542,0.2,0.019,7.57469846343855e-45,3.8308291424865e-49,1.1306389039464e-113,"Chir01Ox-b05960.2"
"Chir03Ox-b19330.2",4.10912277420459e-111,0.626730675388222,0.473,0.065,8.12496846143473e-107,3.98071558393582e-48,0.464923957544256,0.392,0.067,7.8710689241163e-44,3.98071558393582e-48,8.21824554840911e-111,"Chir03Ox-b19330.2"
"Chir07Ox-b16320.2",4.41108006891562e-111,0.624805157520653,0.489,0.073,8.72202862026685e-107,2.11830335386165e-19,0.272944763214934,0.312,0.089,4.18852122159064e-15,2.11830335386165e-19,8.82216013783128e-111,"Chir07Ox-b16320.2"
"Chir06Ox-b37110.2",3.70747821081444e-110,1.02448236748948,0.431,0.056,7.33079666624339e-106,8.73710529709606e-38,0.30666295641565,0.272,0.041,1.7275878303948e-33,8.73710529709606e-38,7.41495642162882e-110,"Chir06Ox-b37110.2"
"Chir08Ox-b08770.2",3.45271392807235e-101,0.931030753149934,0.372,0.045,6.82705124997745e-97,7.42395439958022e-71,0.445370071784123,0.312,0.031,1.467938503429e-66,7.42395439958022e-71,6.90542785614472e-101,"Chir08Ox-b08770.2"
"Chir02Ox-b11350.2",4.36656484175976e-98,0.980521375496088,0.324,0.035,8.63400866161158e-94,3.83504748232019e-31,1.15735427529745,0.256,0.044,7.58303938679172e-27,3.83504748232019e-31,8.7331296835196e-98,"Chir02Ox-b11350.2"
"Chir03Ox-b16250.2",8.64534819473676e-98,1.60521389854917,0.436,0.063,1.7094446985453e-93,1.81644524495578e-14,0.732909617106909,0.184,0.044,3.59165718285107e-10,1.81644524495578e-14,1.72906963894736e-97,"Chir03Ox-b16250.2"
"Chir04Ox-b11890.2",2.51992729885768e-97,0.591328549266647,0.426,0.059,4.98265224803128e-93,1.32503007594229e-14,0.320840333902644,0.24,0.067,2.61998196916068e-10,1.32503007594229e-14,5.03985459771532e-97,"Chir04Ox-b11890.2"
"Chir04Ox-b26280.2",3.2371369049104e-94,0.652728338724185,0.319,0.035,6.40079080207933e-90,7.86257515450028e-42,0.312013391891551,0.312,0.049,1.55466698529934e-37,7.86257515450028e-42,6.47427380982078e-94,"Chir04Ox-b26280.2"
"Chir01Ox-b27850.2",1.69627006943379e-89,0.548764782328786,0.277,0.027,3.35403480829143e-85,7.46666589094309e-19,0.8223665888679,0.168,0.031,1.47638384661618e-14,7.46666589094309e-19,3.39254013886757e-89,"Chir01Ox-b27850.2"
"Chir04Ox-b11110.2",1.53248234068236e-88,0.684199018835731,0.239,0.021,3.03017733223123e-84,6.32176100693848e-20,0.307854879300843,0.112,0.014,1.25000180390195e-15,6.32176100693848e-20,3.0649646813647e-88,"Chir04Ox-b11110.2"
"Chir02Ox-b27870.2",2.12594795948805e-86,0.991130917305861,0.489,0.086,4.20363690029572e-82,1.8840115955357e-24,0.475306774669293,0.344,0.086,3.72525612785274e-20,1.8840115955357e-24,4.25189591897617e-86,"Chir02Ox-b27870.2"
"Chir02Ox-b20860.2",6.98190294759613e-84,0.927919235738699,0.394,0.059,1.38053166982818e-79,4.01095600795572e-17,0.37094280069231,0.24,0.06,7.93086331453084e-13,4.01095600795572e-17,1.39638058951921e-83,"Chir02Ox-b20860.2"
"Chir07Ox-b19300.2",1.14221282317727e-79,0.947423931458288,0.431,0.072,2.25849741526841e-75,5.52192469196243e-18,0.469109729809903,0.24,0.059,1.09185016934173e-13,5.52192469196243e-18,2.28442564635456e-79,"Chir07Ox-b19300.2"
"Chir08Ox-b28560.2",5.00157992640632e-79,2.86985279874973,0.41,0.069,9.88962398848322e-75,5.32314108828337e-12,0.975463439308871,0.232,0.072,1.05254468738627e-07,5.32314108828337e-12,1.00031598528127e-78,"Chir08Ox-b28560.2"
"Chir05Ox-b17970.2",1.08114082925215e-77,0.7630112810508,0.42,0.071,2.13773976168027e-73,1.90253827041494e-23,0.337940577063986,0.288,0.067,3.76188892209147e-19,1.90253827041494e-23,2.16228165850429e-77,"Chir05Ox-b17970.2"
"Chir08Ox-b26670.2",7.13380195259063e-73,1.05181109233856,0.282,0.035,1.41056666008575e-68,1.05691447317024e-12,0.397174062286572,0.2,0.056,2.08983698779952e-08,1.05691447317024e-12,1.42676039051812e-72,"Chir08Ox-b26670.2"
"Chir01Ox-b09790.2",6.24165418208964e-70,0.631384708948892,0.415,0.076,1.23416228142458e-65,1.76154089825109e-26,0.277896774229893,0.288,0.059,3.48309481811189e-22,1.76154089825109e-26,1.24833083641791e-69,"Chir01Ox-b09790.2"
"Chir06Ox-b35730.2",5.35771210553134e-69,0.613361884978422,0.378,0.064,1.05938041462671e-64,3.58868249549451e-54,0.476579453567547,0.288,0.034,7.09590189834129e-50,3.58868249549451e-54,1.07154242110628e-68,"Chir06Ox-b35730.2"
"Chir07Ox-b11520.2",5.36262662931393e-27,0.750394292433125,0.293,0.08,1.06035216341424e-22,7.50235628123918e-68,2.07477619891081,0.536,0.098,1.48344090748942e-63,5.36262662931393e-27,1.50047125624784e-67,"Chir07Ox-b11520.2"
"Chir06Ox-b35360.2",7.14322357580459e-66,0.507733643949392,0.383,0.066,1.41242959764384e-61,1.29916892554014e-14,0.348154576916403,0.232,0.064,2.56884671647053e-10,1.29916892554014e-14,1.42864471516093e-65,"Chir06Ox-b35360.2"
"Chir04Ox-b09050.2",2.51501691389812e-65,0.587460693312682,0.404,0.076,4.97294294385075e-61,4.71034800767003e-25,0.35488741142304,0.208,0.036,9.31377111556595e-21,4.71034800767003e-25,5.03003382779618e-65,"Chir04Ox-b09050.2"
"Chir05Ox-b02030.2",5.39028567497157e-59,0.657010448043136,0.346,0.059,1.06582118651213e-54,6.73830798840422e-37,0.834715785915994,0.36,0.07,1.33236563854717e-32,6.73830798840422e-37,1.07805713499431e-58,"Chir05Ox-b02030.2"
"Chir02Ox-b14650.2",6.45683632371742e-59,0.318648864837997,0.293,0.044,1.27671024628864e-54,3.79382646115001e-34,0.337824694572581,0.288,0.05,7.50153306163192e-30,3.79382646115001e-34,1.2913672647435e-58,"Chir02Ox-b14650.2"
"Chir04Ox-b26270.2",1.14773006102677e-49,0.378252573537984,0.309,0.055,2.26940664966824e-45,7.24719107874908e-58,0.730306781796575,0.472,0.08,1.43298709200106e-53,1.14773006102677e-49,1.44943821574982e-57,"Chir04Ox-b26270.2"
"Chir05Ox-b14010.2",1.5979985007441e-57,0.869216557541221,0.415,0.087,3.15972243552131e-53,5.98188681298161e-34,0.882979779688149,0.416,0.097,1.18279847953085e-29,5.98188681298161e-34,3.19599700148818e-57,"Chir05Ox-b14010.2"
"Chir05Ox-b16080.2",5.88889460759147e-57,0.928120622239344,0.314,0.052,1.16441113075906e-52,4.99136573431907e-06,0.328856017809094,0.112,0.036,0.0986942746646909,4.99136573431907e-06,1.1777789215183e-56,"Chir05Ox-b16080.2"
"Chir01Ox-b14720.2",1.25802348277533e-56,0.921440190811955,0.41,0.088,2.48748983249166e-52,1.46644778985776e-16,0.409001771324876,0.272,0.078,2.89960721488575e-12,1.46644778985776e-16,2.51604696555067e-56,"Chir01Ox-b14720.2"
"Chir02Ox-b19530.2",2.99111967356837e-54,0.828192699360503,0.176,0.018,5.91434093054674e-50,3.75290616112515e-39,0.772867480830921,0.2,0.023,7.42062135239275e-35,3.75290616112515e-39,5.98223934713673e-54,"Chir02Ox-b19530.2"
"Chir03Ox-b10430.2",1.54996381141538e-50,0.614287384695853,0.426,0.098,3.06474344431163e-46,4.18248839660415e-39,0.537603852733173,0.208,0.025,8.27003430660538e-35,4.18248839660415e-39,3.09992762283078e-50,"Chir03Ox-b10430.2"
"Chir06Ox-b32210.2",3.87244575817361e-46,0.450091724793568,0.298,0.056,7.65698699763668e-42,6.32078017504797e-22,0.547657520739875,0.248,0.055,1.24980786401223e-17,6.32078017504797e-22,7.74489151634725e-46,"Chir06Ox-b32210.2"
"Chir01Ox-b15010.2",7.26240718510284e-46,1.13544944577211,0.362,0.08,1.43599577271038e-41,1.18788460833885e-16,0.762109751077833,0.288,0.085,2.34880423606841e-12,1.18788460833885e-16,1.45248143702057e-45,"Chir01Ox-b15010.2"
"Chir02Ox-b11540.2",1.1007268843639e-45,0.565305847063868,0.367,0.084,2.17646726845274e-41,1.8368090673248e-41,0.689305631062759,0.424,0.087,3.63192256882133e-37,1.8368090673248e-41,2.20145376872779e-45,"Chir02Ox-b11540.2"
"Chir08Ox-b23620.2",2.3927669503846e-43,0.498845099766902,0.367,0.084,4.73121809099546e-39,1.01281757840895e-06,0.49866798304825,0.184,0.072,0.0200264419778802,1.01281757840895e-06,4.78553390076919e-43,"Chir08Ox-b23620.2"
"Chir08Ox-b27410.2",2.01241415908172e-06,0.308738300899572,0.154,0.068,0.0397914651675228,1.79117137841396e-41,0.71467650008086,0.304,0.048,3.54168316653793e-37,2.01241415908172e-06,3.58234275682795e-41,"Chir08Ox-b27410.2"
"Chir03Ox-b00140.2",2.01029471181633e-36,0.606806939234117,0.34,0.085,3.97495573367443e-32,2.37814500201347e-41,0.871353830784986,0.44,0.095,4.70230611248123e-37,2.01029471181633e-36,4.75629000402697e-41,"Chir03Ox-b00140.2"
"Chir06Ox-b09460.2",1.18846835838587e-35,0.282355184909121,0.186,0.029,2.34995848503639e-31,5.95481652251734e-41,0.50727547881059,0.256,0.035,1.17744587099735e-36,1.18846835838587e-35,1.19096330450347e-40,"Chir06Ox-b09460.2"
"Chir05Ox-b18670.2",1.31026599468561e-40,0.358992830639277,0.309,0.068,2.59078895129185e-36,7.58694895762088e-39,0.618905636884908,0.392,0.083,1.50016741739038e-34,7.58694895762088e-39,2.62053198937122e-40,"Chir05Ox-b18670.2"
"Chir01Ox-b11980.2",2.88724768752452e-38,0.282732774308395,0.229,0.04,5.70895485254224e-34,6.48944549907816e-37,0.474803814120812,0.28,0.045,1.28315805853272e-32,6.48944549907816e-37,5.77449537504904e-38,"Chir01Ox-b11980.2"
"Chir04Ox-b19600.2",6.67010971347258e-38,1.5100659287582,0.223,0.04,1.31888079364493e-33,7.53821007401808e-15,1.26671015243983,0.152,0.032,1.49053027793559e-10,7.53821007401808e-15,1.33402194269451e-37,"Chir04Ox-b19600.2"
"Chir07Ox-b25260.2",2.19955584037793e-36,0.31558876972475,0.282,0.058,4.34918176317929e-32,3.40103085475449e-19,0.434131455619488,0.248,0.058,6.72485830910605e-15,3.40103085475449e-19,4.39911168075589e-36,"Chir07Ox-b25260.2"
"Chir03Ox-b31220.2",1.48765888595016e-35,0.393813746837306,0.324,0.078,2.94154791518926e-31,4.45627871441761e-11,0.312612336362525,0.232,0.076,8.81139990201794e-07,4.45627871441761e-11,2.97531777190032e-35,"Chir03Ox-b31220.2"
"Chir02Ox-b12400.2",1.87612246477497e-35,0.303087083000464,0.34,0.084,3.70965694959955e-31,9.94125316701585e-24,0.466221996053891,0.344,0.09,1.96568398871404e-19,9.94125316701585e-24,3.75224492954995e-35,"Chir02Ox-b12400.2"
"Chir07Ox-b13690.2",2.65388401752699e-34,0.293513526830263,0.277,0.062,5.24752486785611e-30,1.96450097025837e-29,0.277008097709959,0.368,0.086,3.88440776849187e-25,1.96450097025837e-29,5.30776803505399e-34,"Chir07Ox-b13690.2"
"Chir01Ox-b40640.2",2.23221973937048e-29,0.261193251228919,0.277,0.068,4.41376809065724e-25,1.05458713993639e-14,0.29346528404869,0.256,0.075,2.08523515179623e-10,1.05458713993639e-14,4.46443947874096e-29,"Chir01Ox-b40640.2"
"Chir01Ox-b34820.2",8.46892417578947e-26,0.846735277937156,0.186,0.038,1.67456037727885e-21,4.96283785773474e-12,0.410746047524464,0.152,0.037,9.81301929609889e-08,4.96283785773474e-12,1.6937848351579e-25,"Chir01Ox-b34820.2"
"Chir04Ox-b02300.2",8.23250945520309e-16,0.281217726015727,0.133,0.03,1.62781409457731e-11,2.22904258521732e-22,0.49897717415015,0.144,0.02,4.40748590375021e-18,8.23250945520309e-16,4.45808517043465e-22,"Chir04Ox-b02300.2"
"Chir07Ox-b02150.2",9.25962135962444e-13,0.353306419453126,0.223,0.081,1.83090493143854e-08,2.30478442795162e-21,0.453883169633858,0.336,0.091,4.55725024938874e-17,9.25962135962444e-13,4.60956885590325e-21,"Chir07Ox-b02150.2"
"Chir04Ox-b02290.2",7.89453036694869e-20,0.388757739308829,0.144,0.03,1.56098548945676e-15,1.01137278953525e-20,0.264551564387183,0.136,0.019,1.99978741674805e-16,7.89453036694869e-20,2.0227455790705e-20,"Chir04Ox-b02290.2"
"Chir08Ox-b27550.2",4.98526737532748e-13,0.267480746932079,0.207,0.07,9.85736918123502e-09,1.57797351102492e-19,0.356963202473983,0.272,0.068,3.12012702334958e-15,4.98526737532748e-13,3.15594702204985e-19,"Chir08Ox-b27550.2"
"Chir06Ox-b33630.2",5.12645821723039e-19,0.302971952278976,0.133,0.027,1.01365458329297e-14,6.78550419564813e-08,0.410059310721072,0.128,0.037,0.0013416977446055,6.78550419564813e-08,1.02529164344608e-18,"Chir06Ox-b33630.2"
"Chir03Ox-b08720.2",1.17553840617162e-18,0.466004337072441,0.287,0.096,2.32439209052313e-14,3.72155447794948e-10,0.46699768836744,0.264,0.099,7.3586296692495e-06,3.72155447794948e-10,2.35107681234324e-18,"Chir03Ox-b08720.2"
"Chir04Ox-b21260.2",6.6246524260526e-12,0.346823037744236,0.17,0.055,1.30989252420338e-07,1.26272084452415e-17,0.518026136205983,0.28,0.077,2.49677792587761e-13,6.6246524260526e-12,2.52544168904831e-17,"Chir04Ox-b21260.2"
"Chir05Ox-b14840.2",1.09635293034508e-07,0.344502176912267,0.181,0.077,0.00216781864917132,1.82430301638587e-17,1.18511675196337,0.296,0.084,3.60719435429979e-13,1.09635293034508e-07,3.64860603277176e-17,"Chir05Ox-b14840.2"
"Chir07Ox-b10470.2",2.52538533326794e-14,0.469000606637377,0.223,0.078,4.99344441947069e-10,0.0251272982795651,0.318498332683492,0.12,0.072,1,0.0251272982795651,5.0507706665358e-14,"Chir07Ox-b10470.2"
"Chir08Ox-b11550.2",4.33832360710009e-08,0.271334884163396,0.191,0.082,0.000857816726831901,2.86189968375014e-13,0.452749168247654,0.184,0.047,5.65883424467915e-09,4.33832360710009e-08,5.72379936749945e-13,"Chir08Ox-b11550.2"
"Chir03Ox-b31670.2",1.23292652364105e-10,0.321901770043472,0.154,0.051,2.43786561519546e-06,1.23960677551236e-11,0.74334562828822,0.216,0.067,2.45107447722059e-07,1.23292652364105e-10,2.47921355100934e-11,"Chir03Ox-b31670.2"
"Chir02Ox-b03920.2",8.06954323671811e-302,2.40942759831063,0.952,0.12,1.59559078419627e-297,5.001309931873e-168,1.70670481603911,0.8,0.098,9.88909012829249e-164,5.001309931873e-168,1.61390864734351e-301,"Chir02Ox-b03920.2"
"Chir01Ox-b42810.2",1.29228985240163e-260,2.74803746122819,0.984,0.152,2.55524472515375e-256,6.51518964821035e-196,1.84221935512377,0.816,0.086,1.28824844914063e-191,6.51518964821035e-196,2.58457970480304e-260,"Chir01Ox-b42810.2"
"Chir04Ox-b27400.2",3.46297710698847e-180,2.18484375078543,0.809,0.133,6.8473446336483e-176,4.79010878511417e-38,1.26229714964203,0.456,0.11,9.47148210080625e-34,4.79010878511417e-38,6.92595421397695e-180,"Chir04Ox-b27400.2"
"Chir07Ox-b35780.2",1.26946900300252e-164,1.39768282947026,0.745,0.121,2.51012105963689e-160,2.21403148263153e-71,0.940550342623372,0.616,0.116,4.37780445060732e-67,2.21403148263153e-71,2.53893800600503e-164,"Chir07Ox-b35780.2"
"Chir04Ox-b20700.2",2.09618364103466e-164,1.61261781592187,0.739,0.119,4.14478391341783e-160,4.54273439315126e-45,0.834129051997283,0.432,0.085,8.982348715578e-41,4.54273439315126e-45,4.1923672820692e-164,"Chir04Ox-b20700.2"
"Chir05Ox-b01040.2",1.42567784381317e-149,2.34424590191265,0.878,0.189,2.81899280057178e-145,8.51805733095652e-58,2.19873624808814,0.68,0.175,1.68427547605003e-53,8.51805733095652e-58,2.85135568762642e-149,"Chir05Ox-b01040.2"
"Chir01Ox-b33880.2",1.87719361966477e-142,1.94961815796905,0.894,0.227,3.71177494416315e-138,7.35318130063036e-65,1.11006133121449,0.816,0.227,1.45394453857364e-60,7.35318130063036e-65,3.75438723932949e-142,"Chir01Ox-b33880.2"
"Chir03Ox-b16240.2",4.98489768724297e-142,2.47521648876714,0.739,0.141,9.85663819698553e-138,3.99984794001492e-26,1.10855342646343,0.488,0.168,7.90889933179151e-22,3.99984794001492e-26,9.96979537448601e-142,"Chir03Ox-b16240.2"
"Chir06Ox-b36720.2",1.03444137352994e-141,1.83339959815412,0.766,0.15,2.04540092788075e-137,9.45624958699824e-25,0.756803140701965,0.488,0.168,1.86978423083716e-20,9.45624958699824e-25,2.06888274705987e-141,"Chir06Ox-b36720.2"
"Chir05Ox-b04080.2",4.20142927411084e-141,1.2367920700513,0.718,0.131,8.30748610369937e-137,1.05181804723485e-61,0.575348445960427,0.544,0.104,2.07975982479747e-57,1.05181804723485e-61,8.40285854822186e-141,"Chir05Ox-b04080.2"
"Chir03Ox-b23340.2",2.33686029640198e-128,2.12198753416149,0.947,0.271,4.62067386407563e-124,4.87915659069066e-75,2.14000503907959,0.872,0.249,9.64755632677264e-71,4.87915659069066e-75,4.67372059280388e-128,"Chir03Ox-b23340.2"
"Chir04Ox-b17390.2",7.2103227241416e-122,2.18346020472784,0.894,0.263,1.42569711224452e-117,1.68027245013127e-61,1.13551341152155,0.616,0.131,3.32240271564457e-57,1.68027245013127e-61,1.4420645448283e-121,"Chir04Ox-b17390.2"
"Chir07Ox-b36460.2",2.05817085158055e-120,1.56268619811352,0.734,0.162,4.06962122483022e-116,5.93202390455638e-45,1.15892447630084,0.608,0.176,1.17293908664793e-40,5.93202390455638e-45,4.11634170316103e-120,"Chir07Ox-b36460.2"
"Chir06Ox-b14990.2",5.62314446711329e-117,1.93787107772346,0.846,0.243,1.11186435548231e-112,1.90697802179262e-60,2.40405864284315,0.656,0.165,3.77066764249056e-56,1.90697802179262e-60,1.12462889342269e-116,"Chir06Ox-b14990.2"
"Chir08Ox-b25990.2",1.61645741705791e-115,1.48183574134701,0.638,0.114,3.19622125074861e-111,3.72032370031457e-75,1.56315869580441,0.552,0.087,7.356196052632e-71,3.72032370031457e-75,3.23291483411589e-115,"Chir08Ox-b25990.2"
"Chir01Ox-b15240.2",9.582946937874e-115,1.72768748971277,0.755,0.187,1.89483609802583e-110,2.42700449151678e-46,0.960019912040921,0.584,0.158,4.79891598107613e-42,2.42700449151678e-46,1.91658938757481e-114,"Chir01Ox-b15240.2"
"Chir02Ox-b13740.2",6.14199811063351e-114,0.834432944118047,0.596,0.104,1.21445728641556e-109,2.54285726215915e-37,0.407168483565914,0.464,0.11,5.02799166446729e-33,2.54285726215915e-37,1.22839962212674e-113,"Chir02Ox-b13740.2"
"Chir05Ox-b16340.2",1.52280255754999e-113,1.94648058239718,0.941,0.358,3.01103749704359e-109,1.69550398441219e-49,1.2945824129066,0.856,0.345,3.35252002837823e-45,1.69550398441219e-49,3.04560511510001e-113,"Chir05Ox-b16340.2"
"Chir02Ox-b23630.2",5.22387732446708e-112,1.88534284765744,0.915,0.335,1.03291726336688e-107,3.31593031258679e-69,1.53865689262089,0.768,0.215,6.55658900707785e-65,3.31593031258679e-69,1.04477546489344e-111,"Chir02Ox-b23630.2"
"Chir01Ox-b16690.2",1.55557989691022e-111,1.97991424472851,0.968,0.408,3.07584813016058e-107,2.18360022208789e-55,1.84768594830079,0.912,0.415,4.31763271913439e-51,2.18360022208789e-55,3.11115979382049e-111,"Chir01Ox-b16690.2"
"Chir04Ox-b14050.2",4.19400957676887e-111,2.61776998063697,0.995,0.439,8.29281513614509e-107,1.1895012044651e-63,2.37259742345134,0.928,0.366,2.35200073158884e-59,1.1895012044651e-63,8.38801915353773e-111,"Chir04Ox-b14050.2"
