"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir07Ox-b35070.2",4.15495645786058e-177,0.39645186468003,0.615,0.031,8.21559540412772e-173,1.53441790104638e-111,0.295708805514641,0.479,0.036,3.034004515739e-107,1.53441790104638e-111,8.30991291572132e-177,"Chir07Ox-b35070.2"
"Chir05Ox-b27260.2",1.41875581309479e-173,1.82432383301368,0.949,0.087,2.80530586923232e-169,6.36262666775255e-172,1.74885100060642,0.896,0.097,1.25808217101471e-167,6.36262666775255e-172,2.8375116261896e-173,"Chir05Ox-b27260.2"
"Chir08Ox-b10640.2",3.14099375974338e-119,0.312904261163357,0.5,0.03,6.21068696114059e-115,5.32641989057725e-172,0.332295124797547,0.521,0.029,1.05319300496384e-167,3.14099375974338e-119,1.06528397811545e-171,"Chir08Ox-b10640.2"
"Chir04Ox-b23830.2",4.84602563971091e-170,0.717995197387517,0.91,0.074,9.58204649740037e-166,3.37066990450263e-99,0.552339879878774,0.646,0.076,6.66482560217305e-95,3.37066990450263e-99,9.69205127942183e-170,"Chir04Ox-b23830.2"
"Chir07Ox-b09330.2",1.77239810297373e-165,1.37121887495079,0.962,0.095,3.50456276900995e-161,2.11493011943032e-166,1.23241042987827,0.885,0.097,4.18185132514957e-162,1.77239810297373e-165,4.22986023886062e-166,"Chir07Ox-b09330.2"
"Chir06Ox-b30840.2",7.65592099745073e-158,0.431061208581694,0.513,0.024,1.51380525882593e-153,5.5888854995673e-163,0.492999238883833,0.521,0.031,1.10509032982944e-158,7.65592099745073e-158,1.11777709991346e-162,"Chir06Ox-b30840.2"
"Chir01Ox-b42310.2",2.23422077041575e-153,0.335345779564816,0.526,0.026,4.41772472934306e-149,6.41889473028084e-160,0.272150926093499,0.448,0.023,1.26920805501843e-155,2.23422077041575e-153,1.28377894605619e-159,"Chir01Ox-b42310.2"
"Chir02Ox-b13990.2",1.66011795240843e-155,0.554393249609739,0.731,0.052,3.28255122729719e-151,2.87974841917434e-109,0.39947725149454,0.562,0.052,5.69412654923342e-105,2.87974841917434e-109,3.32023590481682e-155,"Chir02Ox-b13990.2"
"Chir01Ox-b02560.2",2.27769431922201e-150,0.381653786186747,0.487,0.023,4.50368497739769e-146,5.55787544469452e-115,0.369858575579934,0.448,0.032,1.09895871167945e-110,5.55787544469452e-115,4.55538863844408e-150,"Chir01Ox-b02560.2"
"Chir02Ox-b23160.2",5.30765343625615e-141,0.536252275843674,0.692,0.051,1.04948231395093e-136,4.95248654981252e-147,0.435417061851705,0.552,0.038,9.79255165494429e-143,5.30765343625615e-141,9.90497309962514e-147,"Chir02Ox-b23160.2"
"Chir03Ox-b26100.2",3.35742881623333e-143,0.624114840645435,0.628,0.04,6.63864399833816e-139,1.85237374259311e-124,0.91284241164781,0.656,0.064,3.66269860122935e-120,1.85237374259311e-124,6.71485763246681e-143,"Chir03Ox-b26100.2"
"Chir06Ox-b13370.2",1.99283679670037e-134,0.592391301388069,0.692,0.053,3.94043619811564e-130,1.25680228159231e-74,0.552048594079843,0.604,0.086,2.48507515139247e-70,1.25680228159231e-74,3.98567359340083e-134,"Chir06Ox-b13370.2"
"Chir08Ox-b11150.2",2.94969724270638e-131,0.763842485160586,0.667,0.051,5.83243635800333e-127,8.44872150638935e-95,0.385504252289959,0.5,0.047,1.67056570345837e-90,8.44872150638935e-95,5.89939448541275e-131,"Chir08Ox-b11150.2"
"Chir04Ox-b00790.2",3.13384960197112e-125,0.493413825842373,0.603,0.043,6.1965608179775e-121,4.39860076493079e-76,0.371642188363737,0.458,0.049,8.69735329249766e-72,4.39860076493079e-76,6.26769920394228e-125,"Chir04Ox-b00790.2"
"Chir07Ox-b30800.2",1.30099816446738e-110,0.593456343900778,0.744,0.076,2.57246367060134e-106,2.615615967769e-124,0.460876553819942,0.646,0.062,5.17185745306965e-120,1.30099816446738e-110,5.23123193553813e-124,"Chir07Ox-b30800.2"
"Chir06Ox-b11710.2",2.06188154423711e-92,0.46558747483404,0.628,0.059,4.07695837742004e-88,5.32317805007769e-120,0.88358073275471,0.552,0.046,1.05255199584186e-115,2.06188154423711e-92,1.06463561001556e-119,"Chir06Ox-b11710.2"
"Chir07Ox-b13600.2",7.76820518263013e-85,0.280831173701301,0.449,0.034,1.53600721076146e-80,1.10986105414509e-114,0.488415394138,0.5,0.039,2.19452826236109e-110,7.76820518263013e-85,2.21972210829015e-114,"Chir07Ox-b13600.2"
"Chir06Ox-b20470.2",1.09836146213502e-106,0.569563042262287,0.769,0.08,2.17179011907957e-102,3.62575602814742e-66,0.389967405471308,0.615,0.093,7.16920739445589e-62,3.62575602814742e-66,2.19672292427006e-106,"Chir06Ox-b20470.2"
"Chir05Ox-b09690.2",3.60900287357544e-87,0.728363567670465,0.692,0.079,7.13608138192071e-83,5.41592012895493e-104,1.07870890014592,0.688,0.084,1.07088988709826e-99,3.60900287357544e-87,1.08318402579098e-103,"Chir05Ox-b09690.2"
"Chir04Ox-b03520.2",3.74625005994382e-94,0.363823496029842,0.526,0.043,7.40746024352691e-90,2.25737783439716e-99,0.362153335905158,0.5,0.045,4.4635131919535e-95,3.74625005994382e-94,4.51475566879428e-99,"Chir04Ox-b03520.2"
"Chir08Ox-b09290.2",1.69000762032054e-93,0.338824095490249,0.385,0.023,3.34165206765981e-89,1.47693919618724e-96,0.499146623348377,0.479,0.042,2.92035187262104e-92,1.69000762032054e-93,2.9538783923745e-96,"Chir08Ox-b09290.2"
"Chir05Ox-b06130.2",8.80885757602626e-91,0.355504993109807,0.538,0.045,1.74177540850767e-86,1.57478656223591e-85,0.315968089813772,0.531,0.056,3.11382546950907e-81,1.57478656223591e-85,1.76177151520528e-90,"Chir05Ox-b06130.2"
"Chir02Ox-b17750.2",3.93522166438644e-43,0.266988221382309,0.487,0.074,7.7811137969913e-39,1.51650920843908e-76,0.397285756813897,0.573,0.075,2.9985936578466e-72,3.93522166438644e-43,3.03301841687818e-76,"Chir02Ox-b17750.2"
"Chir07Ox-b16120.2",1.01404308392386e-75,0.373476834795572,0.667,0.081,2.00506738984264e-71,5.56011934461699e-59,0.328369557542248,0.438,0.055,1.09940239801112e-54,5.56011934461699e-59,2.02808616784772e-75,"Chir07Ox-b16120.2"
"Chir08Ox-b30170.2",6.74839979795774e-07,0.905687189990255,0.128,0.031,0.0133436109205018,9.47368948188092e-75,1.18330096359751,0.323,0.025,1.87323262125231e-70,6.74839979795774e-07,1.89473789637617e-74,"Chir08Ox-b30170.2"
"Chir01Ox-b20470.2",1.26340914941475e-73,0.487581609288058,0.705,0.099,2.49813891113778e-69,2.15484465718687e-60,0.324785294967979,0.583,0.093,4.2607743406556e-56,2.15484465718687e-60,2.52681829882952e-73,"Chir01Ox-b20470.2"
"Chir04Ox-b13880.2",6.43555559670245e-36,0.31235632730103,0.423,0.065,1.27250240813597e-31,1.84500665739126e-67,0.429746215628719,0.479,0.058,3.64813166365975e-63,6.43555559670245e-36,3.69001331478254e-67,"Chir04Ox-b13880.2"
"Chir07Ox-b13170.2",2.0950982066853e-64,0.324921770779168,0.526,0.06,4.14263768407884e-60,7.28766614070137e-50,0.278523745020633,0.417,0.059,1.44099022600088e-45,7.28766614070137e-50,4.19019641337056e-64,"Chir07Ox-b13170.2"
"Chir08Ox-b00680.2",9.65469619752191e-64,0.355521575039501,0.59,0.076,1.90902307913601e-59,1.42860327325737e-44,0.33657769088189,0.49,0.086,2.82477725221181e-40,1.42860327325737e-44,1.93093923950438e-63,"Chir08Ox-b00680.2"
"Chir04Ox-b15720.2",1.27399533289939e-61,0.299577351772164,0.513,0.059,2.51907097174196e-57,9.69598700151959e-59,0.264938647154297,0.51,0.073,1.91718750981047e-54,9.69598700151959e-59,2.5479906657988e-61,"Chir04Ox-b15720.2"
"Chir07Ox-b31310.2",2.96951008920375e-37,0.261343357731656,0.538,0.097,5.87161229938258e-33,1.44619825796011e-61,0.349495363978152,0.594,0.093,2.85956781546452e-57,2.96951008920375e-37,2.89239651592024e-61,"Chir07Ox-b31310.2"
"Chir03Ox-b31670.2",3.40526263400165e-61,0.447000567056013,0.474,0.05,6.73322580621147e-57,2.13766705895346e-47,0.350670416079422,0.448,0.067,4.22680907566868e-43,2.13766705895346e-47,6.81052526800335e-61,"Chir03Ox-b31670.2"
"Chir08Ox-b21540.2",2.11578242745503e-32,0.269134403998968,0.372,0.056,4.18353659380683e-28,2.49976192527934e-59,0.302186132818851,0.365,0.039,4.94277925485483e-55,2.11578242745503e-32,4.99952385055868e-59,"Chir08Ox-b21540.2"
"Chir02Ox-b17390.2",6.70233956198401e-54,0.732272793698334,0.308,0.025,1.3252536015911e-49,1.05360326391109e-45,1.05840782626184,0.281,0.03,2.08328973373139e-41,1.05360326391109e-45,1.3404679123968e-53,"Chir02Ox-b17390.2"
"Chir07Ox-b19300.2",1.70267958868782e-21,0.475542972554525,0.359,0.075,3.36670835071243e-17,2.87396968068076e-41,1.57174212068213,0.375,0.059,5.68270024961007e-37,1.70267958868782e-21,5.74793936136155e-41,"Chir07Ox-b19300.2"
"Chir06Ox-b24490.2",1.03991430648465e-236,2.32280389332254,0.974,0.067,2.0562225582121e-232,6.56786719770501e-171,2.28840117138034,0.927,0.105,1.29866438100221e-166,6.56786719770501e-171,2.07982861296924e-236,"Chir06Ox-b24490.2"
"Chir06Ox-b17980.2",4.513180700655e-190,2.9488560446263,0.987,0.09,8.92391219940513e-186,4.21061645545982e-169,2.76045722569559,0.948,0.119,8.32565191738071e-165,4.21061645545982e-169,9.02636140131025e-190,"Chir06Ox-b17980.2"
"Chir06Ox-b11590.2",5.80480014750976e-164,1.21135164888947,0.91,0.081,1.14778313316711e-159,1.36797356432163e-102,1.08563393748788,0.781,0.112,2.70489412873316e-98,1.36797356432163e-102,1.16096002950194e-163,"Chir06Ox-b11590.2"
"Chir05Ox-b17270.2",2.16802558353009e-146,1.7221591793842,0.962,0.116,4.28683698631406e-142,5.11582365965193e-130,1.52947363719471,0.927,0.147,1.01155181222298e-125,5.11582365965193e-130,4.33605116706031e-146,"Chir05Ox-b17270.2"
"Chir07Ox-b32500.2",2.18179535830848e-125,1.25470430982191,0.872,0.098,4.31406396198337e-121,5.01859290133428e-144,1.28015364438651,0.854,0.103,9.92326374380827e-140,2.18179535830848e-125,1.00371858026686e-143,"Chir07Ox-b32500.2"
"Chir03Ox-b34030.2",3.36494682721519e-125,0.972476114356493,0.91,0.111,6.6535093614526e-121,3.79976221817337e-141,0.9491661735202,0.885,0.113,7.51326983399421e-137,3.36494682721519e-125,7.59952443634669e-141,"Chir03Ox-b34030.2"
"Chir04Ox-b27100.2",1.49775698533882e-136,0.986266440757205,0.936,0.107,2.96151488711045e-132,1.02997297705684e-129,1.01566952327399,0.833,0.108,2.03656556753449e-125,1.02997297705684e-129,2.99551397067773e-136,"Chir04Ox-b27100.2"
"Chir01Ox-b14510.2",1.76462576953663e-122,1.08840821370428,0.962,0.128,3.48919453410478e-118,1.13932686946415e-92,0.949051001131573,0.865,0.166,2.25279101899146e-88,1.13932686946415e-92,3.52925153907325e-122,"Chir01Ox-b14510.2"
"Chir01Ox-b13160.2",1.07150854768424e-115,0.657830807155581,0.846,0.096,2.11869385133605e-111,4.6237402408684e-70,0.46117192595245,0.656,0.109,9.1425215782691e-66,4.6237402408684e-70,2.14301709536846e-115,"Chir01Ox-b13160.2"
"Chir03Ox-b21230.2",5.74105931972675e-115,1.71411457165418,0.962,0.155,1.13517965928957e-110,5.74875603787164e-110,1.61197528867042,0.927,0.186,1.13670153136836e-105,5.74875603787164e-110,1.14821186394538e-114,"Chir03Ox-b21230.2"
"Chir07Ox-b20940.2",1.25160344709569e-109,1.26455280284476,0.936,0.144,2.47479549594232e-105,5.45573778442353e-106,1.30327941064348,0.896,0.169,1.07876303211406e-101,5.45573778442353e-106,2.50320689419141e-109,"Chir07Ox-b20940.2"
"Chir01Ox-b27680.2",5.24257538186262e-93,1.07790446240505,0.949,0.174,1.0366144302557e-88,5.33175469377727e-108,1.0633247956386,0.917,0.174,1.05424785560058e-103,5.24257538186262e-93,1.06635093875545e-107,"Chir01Ox-b27680.2"
"Chir06Ox-b19160.2",1.32866951571838e-95,0.874961945746529,0.885,0.119,2.62717823342996e-91,1.04279014963312e-106,0.891200123645011,0.854,0.126,2.06190896286956e-102,1.32866951571838e-95,2.08558029926625e-106,"Chir06Ox-b19160.2"
"Chir01Ox-b26450.2",1.09590219818094e-100,2.5231131345473,1,0.206,2.16692741646317e-96,3.0576154284024e-103,2.42186327828857,0.979,0.245,6.04582298658006e-99,1.09590219818094e-100,6.11523085680472e-103,"Chir01Ox-b26450.2"
"Chir05Ox-b24480.2",3.79231457166903e-90,1.48317391078492,0.949,0.188,7.49854360256116e-86,1.23330742629589e-100,1.40516501784681,0.938,0.202,2.43861877401487e-96,3.79231457166903e-90,2.46661485259176e-100,"Chir05Ox-b24480.2"
"Chir01Ox-b17910.2",4.43048366475431e-49,0.564838721208042,0.667,0.119,8.7603953503187e-45,3.14475757872697e-98,0.771693580835643,0.792,0.118,6.21812916041684e-94,4.43048366475431e-49,6.28951515745389e-98,"Chir01Ox-b17910.2"
"Chir01Ox-b43120.2",8.17289627435688e-66,2.01726964710794,0.744,0.134,1.61602678032859e-61,4.25229438862599e-95,2.48283715495911,0.781,0.13,8.40806169463018e-91,8.17289627435688e-66,8.50458877725206e-95,"Chir01Ox-b43120.2"
"Chir06Ox-b31720.2",1.10645085847758e-94,1.27854411374883,0.949,0.143,2.18778528246772e-90,5.36491545457513e-75,1.64709669233447,0.875,0.187,1.06080473283314e-70,5.36491545457513e-75,2.21290171695516e-94,"Chir06Ox-b31720.2"
"Chir02Ox-b03290.2",3.98979755897716e-64,0.681302623331107,0.782,0.12,7.88902671336553e-60,6.75555376239333e-92,1.22803672422485,0.844,0.128,1.33577564543803e-87,3.98979755897716e-64,1.35111075247867e-91,"Chir02Ox-b03290.2"
"Chir04Ox-b00170.2",1.06587435959333e-91,1.18663681121418,0.936,0.151,2.10755337122388e-87,4.58196822383544e-68,1.0944090684064,0.854,0.202,9.05992576898982e-64,4.58196822383544e-68,2.13174871918665e-91,"Chir04Ox-b00170.2"
"Chir03Ox-b30500.2",3.91420093096503e-86,2.27883129635536,0.987,0.245,7.73954950079716e-82,3.35302398613992e-89,1.91755815234712,0.948,0.261,6.62993432779446e-85,3.91420093096503e-86,6.70604797227985e-89,"Chir03Ox-b30500.2"
"Chir07Ox-b01390.2",3.26980337001915e-68,1.11391737284636,0.949,0.251,6.46538220353886e-64,1.62091812047911e-87,1.25286529570363,0.948,0.251,3.20504139962334e-83,3.26980337001915e-68,3.24183624095824e-87,"Chir07Ox-b01390.2"
"Chir04Ox-b23250.2",3.33896484107876e-86,0.800224699878474,0.859,0.135,6.60213518026502e-82,1.45192048012443e-86,0.829534601548469,0.76,0.128,2.87088236535004e-82,3.33896484107876e-86,2.90384096024891e-86,"Chir04Ox-b23250.2"
"Chir03Ox-b08940.2",1.01958553850266e-80,0.829053282459168,0.91,0.172,2.01602648528131e-76,3.09844317406684e-84,0.763352806813428,0.865,0.178,6.12655168808235e-80,1.01958553850266e-80,6.19688634813363e-84,"Chir03Ox-b08940.2"
"Chir08Ox-b27680.2",1.37953543496583e-81,2.13375584701938,0.962,0.211,2.72775541555793e-77,1.6712526261694e-71,2.15740070652255,0.875,0.246,3.30456781772475e-67,1.6712526261694e-71,2.75907086993166e-81,"Chir08Ox-b27680.2"
