"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir03Ox-b14050.2",0,0.768347196088956,0.32,0.067,0,7.75168172654094e-268,0.508276071410698,0.21,0.06,1.53274002778894e-263,7.75168172654094e-268,0,"Chir03Ox-b14050.2"
"Chir03Ox-b16150.2",0,2.5551485240099,0.898,0.063,0,0,2.52994418027087,0.92,0.091,0,0,0,"Chir03Ox-b16150.2"
"Chir03Ox-b16210.2",0,1.53698759778158,0.214,0.014,0,0,1.7360103407138,0.266,0.024,0,0,0,"Chir03Ox-b16210.2"
"Chir03Ox-b16230.2",0,2.16912833864532,0.365,0.031,0,0,2.6979306658571,0.453,0.057,0,0,0,"Chir03Ox-b16230.2"
"Chir03Ox-b19010.2",0,0.296853501084684,0.354,0.067,0,0,0.291601923198169,0.37,0.097,0,0,0,"Chir03Ox-b19010.2"
"Chir03Ox-b19180.2",0,0.257555127845662,0.28,0.036,0,0,0.291452355195196,0.323,0.047,0,0,0,"Chir03Ox-b19180.2"
"Chir03Ox-b20470.2",0,0.568044228726157,0.172,0.006,0,0,0.698811311290066,0.189,0.01,0,0,0,"Chir03Ox-b20470.2"
"Chir03Ox-b20860.2",0,0.528522354496891,0.343,0.036,0,0,0.44525428774748,0.301,0.047,0,0,0,"Chir03Ox-b20860.2"
"Chir03Ox-b24710.2",0,2.09612050362285,0.632,0.052,0,0,2.28606066193369,0.687,0.09,0,0,0,"Chir03Ox-b24710.2"
"Chir03Ox-b26570.2",0,0.642807215587945,0.352,0.025,0,0,0.8276783964446,0.437,0.046,0,0,0,"Chir03Ox-b26570.2"
"Chir03Ox-b27150.2",0,2.31484431864874,0.357,0.064,0,0,2.59113386148829,0.355,0.093,0,0,0,"Chir03Ox-b27150.2"
"Chir03Ox-b27170.2",0,0.678268820691335,0.17,0.009,0,0,0.452634391820625,0.101,0.005,0,0,0,"Chir03Ox-b27170.2"
"Chir03Ox-b29260.2",0,1.62318093239047,0.794,0.058,0,0,1.52401863174283,0.827,0.08,0,0,0,"Chir03Ox-b29260.2"
"Chir03Ox-b29270.2",0,0.443956821331118,0.262,0.014,0,0,0.533313763301325,0.271,0.016,0,0,0,"Chir03Ox-b29270.2"
"Chir03Ox-b32650.2",0,0.728515592782569,0.335,0.014,0,0,0.611551514429638,0.275,0.014,0,0,0,"Chir03Ox-b32650.2"
"Chir03Ox-b33300.2",0,0.356607447410851,0.218,0.01,0,0,0.340560191242246,0.195,0.012,0,0,0,"Chir03Ox-b33300.2"
"Chir03Ox-b34040.2",0,0.607457718983194,0.372,0.047,0,0,0.518367821054704,0.331,0.055,0,0,0,"Chir03Ox-b34040.2"
"Chir04Ox-b01250.2",0,0.543649423840138,0.443,0.027,0,0,0.56097303236021,0.458,0.033,0,0,0,"Chir04Ox-b01250.2"
"Chir04Ox-b01290.2",0,0.467523010798633,0.298,0.013,0,0,0.736608822409863,0.406,0.026,0,0,0,"Chir04Ox-b01290.2"
"Chir04Ox-b02620.2",0,0.293568328566944,0.253,0.012,0,0,0.289560651161696,0.254,0.018,0,0,0,"Chir04Ox-b02620.2"
"Chir04Ox-b04670.2",0,0.412544039164171,0.23,0.01,0,0,0.331980604919621,0.186,0.011,0,0,0,"Chir04Ox-b04670.2"
"Chir04Ox-b07440.2",0,0.431603102235099,0.415,0.042,0,0,0.438851957587924,0.44,0.058,0,0,0,"Chir04Ox-b07440.2"
"Chir04Ox-b10250.2",0,0.25273653797358,0.222,0.009,0,0,0.272189933918043,0.243,0.014,0,0,0,"Chir04Ox-b10250.2"
"Chir04Ox-b11590.2",0,0.34895836901428,0.292,0.03,0,0,0.480072844743265,0.388,0.057,0,0,0,"Chir04Ox-b11590.2"
"Chir04Ox-b12750.2",0,0.934684658605984,0.219,0.012,0,0,0.861386798647968,0.143,0.01,0,0,0,"Chir04Ox-b12750.2"
"Chir04Ox-b12770.2",0,1.02289859123799,0.225,0.017,0,0,0.849784227806145,0.126,0.014,0,0,0,"Chir04Ox-b12770.2"
"Chir04Ox-b14620.2",0,1.68336569261417,0.781,0.049,0,0,1.97049772199152,0.856,0.075,0,0,0,"Chir04Ox-b14620.2"
"Chir04Ox-b14660.2",0,0.27953663836619,0.294,0.016,0,0,0.396537214113348,0.384,0.029,0,0,0,"Chir04Ox-b14660.2"
"Chir04Ox-b15000.2",0,0.463119945661137,0.283,0.017,0,0,0.334929941471174,0.236,0.023,0,0,0,"Chir04Ox-b15000.2"
"Chir04Ox-b15060.2",0,0.394127294498741,0.315,0.056,0,0,0.343084379396518,0.273,0.066,0,0,0,"Chir04Ox-b15060.2"
"Chir04Ox-b15990.2",0,0.373405449170897,0.229,0.027,0,0,0.306366476711179,0.215,0.029,0,0,0,"Chir04Ox-b15990.2"
"Chir04Ox-b17970.2",0,0.588775848063916,0.479,0.062,0,0,0.634446614690403,0.513,0.087,0,0,0,"Chir04Ox-b17970.2"
"Chir04Ox-b18640.2",0,0.371087384447673,0.379,0.035,0,0,0.355104272860423,0.368,0.049,0,0,0,"Chir04Ox-b18640.2"
"Chir04Ox-b19740.2",0,0.398742295340893,0.42,0.072,0,0,0.327181949296754,0.363,0.081,0,0,0,"Chir04Ox-b19740.2"
"Chir04Ox-b21260.2",0,0.771330469507433,0.308,0.014,0,0,0.765135860831595,0.319,0.034,0,0,0,"Chir04Ox-b21260.2"
"Chir04Ox-b21270.2",0,0.430711153027307,0.278,0.014,0,0,0.442948628917474,0.308,0.029,0,0,0,"Chir04Ox-b21270.2"
"Chir04Ox-b21810.2",0,0.762406681981466,0.579,0.047,0,0,0.804717875541994,0.635,0.067,0,0,0,"Chir04Ox-b21810.2"
"Chir04Ox-b21990.2",0,1.51719043887817,0.492,0.025,0,0,1.04344023645875,0.344,0.027,0,0,0,"Chir04Ox-b21990.2"
"Chir04Ox-b23000.2",0,0.447712207988631,0.307,0.037,0,0,0.33539822385491,0.238,0.043,0,0,0,"Chir04Ox-b23000.2"
"Chir04Ox-b23240.2",0,1.5443534712833,0.795,0.061,0,0,1.47771155365731,0.791,0.075,0,0,0,"Chir04Ox-b23240.2"
"Chir04Ox-b24360.2",0,0.458145255773916,0.409,0.03,0,0,0.465126529903729,0.429,0.048,0,0,0,"Chir04Ox-b24360.2"
"Chir04Ox-b25720.2",0,0.532685570532793,0.355,0.011,0,0,0.561409497974848,0.381,0.02,0,0,0,"Chir04Ox-b25720.2"
"Chir04Ox-b28190.2",0,0.316176261076388,0.3,0.047,0,0,0.26406784236976,0.305,0.065,0,0,0,"Chir04Ox-b28190.2"
"Chir04Ox-b29030.2",0,0.79839664398823,0.596,0.061,0,0,0.799993969814516,0.594,0.08,0,0,0,"Chir04Ox-b29030.2"
"Chir04Ox-b30440.2",0,0.434866818987416,0.28,0.029,0,0,0.483421729040191,0.286,0.045,0,0,0,"Chir04Ox-b30440.2"
"Chir05Ox-b00300.2",0,0.62286232442886,0.478,0.034,0,0,0.438793837635534,0.343,0.039,0,0,0,"Chir05Ox-b00300.2"
"Chir05Ox-b00470.2",0,0.356724605154147,0.372,0.042,0,0,0.374605446161938,0.402,0.056,0,0,0,"Chir05Ox-b00470.2"
"Chir05Ox-b01690.2",0,2.5131773496443,0.918,0.077,0,0,2.38805116201052,0.912,0.1,0,0,0,"Chir05Ox-b01690.2"
"Chir05Ox-b02590.2",0,0.278294995878648,0.323,0.055,0,0,0.316425039076781,0.361,0.077,0,0,0,"Chir05Ox-b02590.2"
"Chir05Ox-b02670.2",0,0.408944080278571,0.267,0.014,0,0,0.36317211189986,0.251,0.017,0,0,0,"Chir05Ox-b02670.2"
"Chir05Ox-b03620.2",0,0.266950657978602,0.311,0.049,0,0,0.273088736805775,0.324,0.061,0,0,0,"Chir05Ox-b03620.2"
"Chir05Ox-b06840.2",0,1.28425819013988,0.744,0.055,0,0,1.4536248581418,0.804,0.083,0,0,0,"Chir05Ox-b06840.2"
"Chir05Ox-b07000.2",0,0.78086719539266,0.396,0.039,0,0,1.13106707506252,0.559,0.086,0,0,0,"Chir05Ox-b07000.2"
"Chir05Ox-b09500.2",0,0.709397920499434,0.387,0.029,0,0,1.0342939703288,0.463,0.04,0,0,0,"Chir05Ox-b09500.2"
"Chir05Ox-b10010.2",0,0.711829277604297,0.473,0.015,0,0,0.659900631538784,0.462,0.02,0,0,0,"Chir05Ox-b10010.2"
"Chir05Ox-b12470.2",0,0.983401014092856,0.676,0.049,0,0,1.00983283046511,0.703,0.07,0,0,0,"Chir05Ox-b12470.2"
"Chir05Ox-b13360.2",0,0.738701078055063,0.455,0.023,0,0,0.633122840656134,0.405,0.028,0,0,0,"Chir05Ox-b13360.2"
"Chir05Ox-b15810.2",0,1.16506340275693,0.751,0.049,0,0,1.21988921782366,0.776,0.061,0,0,0,"Chir05Ox-b15810.2"
"Chir05Ox-b16920.2",0,2.26289961668121,0.262,0.039,0,0,2.01354809678111,0.221,0.042,0,0,0,"Chir05Ox-b16920.2"
"Chir05Ox-b17990.2",0,0.254207304480683,0.262,0.018,0,0,0.332852090672518,0.336,0.032,0,0,0,"Chir05Ox-b17990.2"
"Chir05Ox-b20670.2",0,0.659382035930526,0.44,0.052,0,0,0.750718385221426,0.497,0.068,0,0,0,"Chir05Ox-b20670.2"
"Chir05Ox-b20690.2",0,0.492215844590689,0.424,0.023,0,0,0.492354874649673,0.437,0.033,0,0,0,"Chir05Ox-b20690.2"
"Chir05Ox-b21050.2",0,0.617022816916449,0.508,0.038,0,0,0.64759971463086,0.54,0.053,0,0,0,"Chir05Ox-b21050.2"
"Chir05Ox-b22010.2",0,1.25950453504397,0.649,0.079,0,0,1.37065511574407,0.681,0.1,0,0,0,"Chir05Ox-b22010.2"
"Chir05Ox-b23540.2",0,0.288520622364999,0.281,0.014,0,0,0.281629225989948,0.279,0.018,0,0,0,"Chir05Ox-b23540.2"
"Chir05Ox-b25270.2",0,0.352363139292963,0.387,0.064,0,0,0.371566141479396,0.429,0.098,0,0,0,"Chir05Ox-b25270.2"
"Chir05Ox-b26010.2",0,0.283213039700116,0.315,0.025,0,0,0.323085886422304,0.356,0.039,0,0,0,"Chir05Ox-b26010.2"
"Chir05Ox-b26930.2",0,0.553582397278017,0.436,0.071,0,0,0.546734592948128,0.475,0.092,0,0,0,"Chir05Ox-b26930.2"
"Chir05Ox-b27250.2",0,0.557194266467642,0.509,0.06,0,0,0.688748107525635,0.564,0.086,0,0,0,"Chir05Ox-b27250.2"
"Chir06Ox-b00480.2",0,0.716869869283122,0.618,0.071,0,0,0.628059945710721,0.583,0.084,0,0,0,"Chir06Ox-b00480.2"
"Chir06Ox-b00960.2",0,0.875279100070434,0.688,0.054,0,0,0.920781524211395,0.73,0.077,0,0,0,"Chir06Ox-b00960.2"
"Chir06Ox-b01920.2",0,0.618857050150366,0.331,0.068,0,0,0.451015146560024,0.261,0.059,0,0,0,"Chir06Ox-b01920.2"
"Chir06Ox-b02260.2",0,0.440801432513123,0.397,0.05,0,0,0.515143023158385,0.453,0.073,0,0,0,"Chir06Ox-b02260.2"
"Chir06Ox-b02300.2",0,0.96102510062246,0.678,0.051,0,0,0.906163638938896,0.685,0.075,0,0,0,"Chir06Ox-b02300.2"
"Chir06Ox-b05170.2",0,1.76994826722995,0.353,0.024,0,0,1.76983317562028,0.395,0.032,0,0,0,"Chir06Ox-b05170.2"
"Chir06Ox-b06520.2",0,0.398460116695319,0.316,0.046,0,0,0.263336944405003,0.252,0.057,0,0,0,"Chir06Ox-b06520.2"
"Chir06Ox-b09250.2",0,0.481127615950535,0.33,0.012,0,0,0.563658446257014,0.379,0.019,0,0,0,"Chir06Ox-b09250.2"
"Chir06Ox-b13490.2",0,1.19733794265914,0.629,0.037,0,0,1.45563740801942,0.654,0.055,0,0,0,"Chir06Ox-b13490.2"
"Chir06Ox-b14130.2",0,1.92032020225263,0.846,0.053,0,0,2.06440433429873,0.88,0.079,0,0,0,"Chir06Ox-b14130.2"
"Chir06Ox-b17250.2",0,1.9067523873557,0.679,0.042,0,0,1.72535760993062,0.68,0.058,0,0,0,"Chir06Ox-b17250.2"
"Chir06Ox-b17500.2",0,0.394397965900424,0.183,0.009,0,0,0.312057979531319,0.111,0.01,0,0,0,"Chir06Ox-b17500.2"
"Chir06Ox-b18750.2",0,1.06923522531517,0.687,0.049,0,0,1.10525133086588,0.722,0.069,0,0,0,"Chir06Ox-b18750.2"
"Chir06Ox-b20720.2",0,0.990046950883866,0.728,0.045,0,0,1.05912337398057,0.773,0.068,0,0,0,"Chir06Ox-b20720.2"
"Chir06Ox-b21610.2",0,1.64859959305113,0.696,0.032,0,0,1.50071725705808,0.685,0.039,0,0,0,"Chir06Ox-b21610.2"
"Chir06Ox-b24060.2",0,1.15705830703455,0.586,0.032,0,0,1.05806203253032,0.578,0.048,0,0,0,"Chir06Ox-b24060.2"
"Chir06Ox-b24990.2",0,0.502559054577961,0.477,0.034,0,0,0.582281588687614,0.539,0.052,0,0,0,"Chir06Ox-b24990.2"
"Chir06Ox-b26070.2",0,0.474775040884291,0.435,0.024,0,0,0.497381203448087,0.454,0.039,0,0,0,"Chir06Ox-b26070.2"
"Chir06Ox-b32770.2",0,0.53988370885403,0.312,0.013,0,0,0.640104375820665,0.368,0.022,0,0,0,"Chir06Ox-b32770.2"
"Chir06Ox-b33100.2",0,0.60884801832983,0.497,0.038,0,0,0.556049090358584,0.502,0.057,0,0,0,"Chir06Ox-b33100.2"
"Chir06Ox-b35890.2",0,0.254699155686113,0.208,0.012,0,0,0.388786381853043,0.277,0.023,0,0,0,"Chir06Ox-b35890.2"
"Chir06Ox-b37150.2",0,0.889200586792813,0.594,0.058,0,0,0.887123805839899,0.612,0.076,0,0,0,"Chir06Ox-b37150.2"
"Chir06Ox-b37740.2",0,0.560419265088312,0.373,0.028,0,0,0.391698535126247,0.291,0.028,0,0,0,"Chir06Ox-b37740.2"
"Chir06Ox-b37810.2",0,1.45905576960582,0.654,0.041,0,0,1.60793621683683,0.716,0.066,0,0,0,"Chir06Ox-b37810.2"
"Chir06Ox-b37840.2",0,0.385882567754861,0.207,0.01,0,0,0.261601887428338,0.149,0.011,0,0,0,"Chir06Ox-b37840.2"
"Chir07Ox-b00280.2",0,0.726825012482596,0.606,0.052,0,0,0.952906479909435,0.715,0.084,0,0,0,"Chir07Ox-b00280.2"
"Chir07Ox-b00350.2",0,1.36702033584713,0.688,0.043,0,0,1.23308920270967,0.647,0.056,0,0,0,"Chir07Ox-b00350.2"
"Chir07Ox-b00480.2",0,0.563707399060801,0.307,0.066,0,0,0.460602349677183,0.262,0.068,0,0,0,"Chir07Ox-b00480.2"
"Chir07Ox-b01020.2",0,0.33061767885768,0.317,0.023,0,0,0.43584261120359,0.399,0.04,0,0,0,"Chir07Ox-b01020.2"
"Chir07Ox-b02260.2",0,0.567355457057568,0.379,0.071,0,0,0.489792586107302,0.353,0.085,0,0,0,"Chir07Ox-b02260.2"
"Chir07Ox-b02340.2",0,0.29151445018571,0.284,0.021,0,0,0.307870677667822,0.305,0.03,0,0,0,"Chir07Ox-b02340.2"
