"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir08Ox-b28190.2",1.06483862499978e-109,0.500620582246986,0.698,0.387,2.10550541321206e-105,2.7850767760165e-259,0.54584051262115,0.756,0.418,5.50693230921743e-255,1.06483862499978e-109,5.57015355203292e-259,"Chir08Ox-b28190.2"
"Chir06Ox-b00490.2",7.59324983335216e-135,0.607925647739942,0.553,0.208,1.50141328954872e-130,2.27537812899294e-249,0.574954884019113,0.546,0.208,4.49910517445774e-245,7.59324983335216e-135,4.55075625798577e-249,"Chir06Ox-b00490.2"
"Chir04Ox-b08240.2",1.5790682196147e-95,0.3442007443598,0.913,0.592,3.12229159064416e-91,1.58596202397419e-237,0.466188357456469,0.952,0.578,3.13592271000417e-233,1.5790682196147e-95,3.17192404794819e-237,"Chir04Ox-b08240.2"
"Chir03Ox-b25200.2",3.07515160410274e-113,0.535768251592382,0.58,0.261,6.08049726679235e-109,2.07258428901615e-224,0.476838256000839,0.618,0.284,4.09812091467163e-220,3.07515160410274e-113,4.14516857803195e-224,"Chir03Ox-b25200.2"
"Chir03Ox-b05520.2",5.50656117370071e-104,0.312431584257267,0.662,0.296,1.08881234087584e-99,2.07123670861657e-215,0.3237851846636,0.739,0.345,4.09545634394755e-211,5.50656117370071e-104,4.14247341723319e-215,"Chir03Ox-b05520.2"
"Chir06Ox-b09420.2",2.37892672331846e-92,0.477564295929848,0.664,0.347,4.7038518100176e-88,5.56236788777933e-214,0.731791785235338,0.723,0.395,1.09984700245061e-209,2.37892672331846e-92,1.11247357755588e-213,"Chir06Ox-b09420.2"
"Chir04Ox-b13670.2",7.40891910390291e-115,0.456655031093977,0.641,0.305,1.46496557441472e-110,1.17174476669325e-203,0.455124548763906,0.698,0.381,2.31689092718256e-199,7.40891910390291e-115,2.34348953338652e-203,"Chir04Ox-b13670.2"
"Chir01Ox-b20320.2",1.94306240775527e-93,0.302740579027476,0.549,0.243,3.84201729885449e-89,3.41094590312828e-189,0.350287940584255,0.59,0.274,6.74446333425554e-185,1.94306240775527e-93,6.82189180625656e-189,"Chir01Ox-b20320.2"
"Chir04Ox-b18730.2",6.08441608043809e-119,0.471884511573223,0.568,0.241,1.20307159158502e-114,4.76861824035197e-187,0.349272738740113,0.573,0.269,9.42898884664795e-183,6.08441608043809e-119,9.53723648070397e-187,"Chir04Ox-b18730.2"
"Chir08Ox-b24850.2",1.17921025943424e-111,1.19359336713443,0.72,0.415,2.33165244597931e-107,3.38214060649214e-178,0.777735564206395,0.663,0.362,6.68750662121691e-174,1.17921025943424e-111,6.7642812129843e-178,"Chir08Ox-b24850.2"
