"","mutant_p_val","mutant_avg_log2FC","mutant_pct.1","mutant_pct.2","mutant_p_val_adj","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","max_pval","minimump_p_val","gene_ID"
"Chir08Ox-b20940.2",1.19811866906989e-07,0.297244069674443,0.111,0.013,0.0023690400443519,7.96821889432536e-67,0.466460264062275,0.25,0.011,1.57555592197495e-62,1.19811866906989e-07,1.59364377886509e-66,"Chir08Ox-b20940.2"
"Chir05Ox-b27260.2",1.01404864648251e-16,0.740216366675862,0.472,0.09,2.00507838868987e-12,6.61210598405616e-66,1.34426756905766,0.75,0.098,1.30741171622742e-61,1.01404864648251e-16,1.32242119681123e-65,"Chir05Ox-b27260.2"
"Chir01Ox-b36100.2",8.67415292771827e-34,0.323509435447044,0.25,0.014,1.71514025839773e-29,9.28223963151056e-65,0.35058064513528,0.286,0.014,1.83537724233858e-60,8.67415292771827e-34,1.85644792630213e-64,"Chir01Ox-b36100.2"
"Chir07Ox-b01940.2",1.95871803669725e-34,0.367536010697465,0.167,0.006,3.87297317396147e-30,1.31983284319202e-64,0.45471704664832,0.196,0.007,2.60970548084358e-60,1.95871803669725e-34,2.63966568638407e-64,"Chir07Ox-b01940.2"
"Chir02Ox-b24930.2",2.93460628563107e-28,0.469432249150743,0.222,0.013,5.80259700857832e-24,2.01225990828711e-63,0.822298482347458,0.286,0.014,3.9788415166561e-59,2.93460628563107e-28,4.02451981657426e-63,"Chir02Ox-b24930.2"
"Chir06Ox-b29080.2",2.82061873931066e-19,0.359557433490079,0.139,0.008,5.57720943323897e-15,7.9850300574839e-61,1.32658448772343,0.286,0.015,1.57887999326629e-56,2.82061873931066e-19,1.59700601149678e-60,"Chir06Ox-b29080.2"
"Chir02Ox-b03900.2",4.38836951154684e-28,0.972802795500832,0.444,0.051,8.67712303518158e-24,1.5121835596984e-60,0.823371773772735,0.5,0.047,2.99004055259165e-56,4.38836951154684e-28,3.0243671193968e-60,"Chir02Ox-b03900.2"
"Chir07Ox-b29290.2",9.51253923186249e-09,0.373062921248681,0.222,0.04,0.000188091438231617,1.91314893100682e-60,0.818410199782682,0.446,0.037,3.78286938127978e-56,9.51253923186249e-09,3.82629786201363e-60,"Chir07Ox-b29290.2"
"Chir03Ox-b05330.2",1.04671412701024e-06,0.328913161157321,0.222,0.049,0.0206966784333734,4.11326862700122e-59,1.09342071134741,0.5,0.046,8.13316605616951e-55,1.04671412701024e-06,8.22653725400246e-59,"Chir03Ox-b05330.2"
"Chir05Ox-b28660.2",4.97125871865895e-13,0.362420685421456,0.139,0.011,9.82966986440434e-09,7.13189208698238e-58,0.527569957870277,0.214,0.009,1.41018902235903e-53,4.97125871865895e-13,1.42637841739647e-57,"Chir05Ox-b28660.2"
"Chir01Ox-b17790.2",5.49919676734891e-41,0.461130629548047,0.111,0.002,1.0873561768079e-36,1.28419770028958e-57,0.596896517485589,0.125,0.003,2.53924411278259e-53,5.49919676734891e-41,2.56839540057917e-57,"Chir01Ox-b17790.2"
"Chir05Ox-b02850.2",2.07842256559788e-18,1.01501673248438,0.417,0.069,4.10966493895669e-14,6.665341051025e-57,1.44899444955811,0.661,0.092,1.31793788601917e-52,2.07842256559788e-18,1.33306821020502e-56,"Chir05Ox-b02850.2"
"Chir08Ox-b25430.2",4.91364683379354e-46,0.303190988423114,0.194,0.006,9.71575388445997e-42,5.18632964416519e-56,0.381511281558245,0.232,0.011,1.02549296054078e-51,4.91364683379354e-46,1.03726592883303e-55,"Chir08Ox-b25430.2"
"Chir02Ox-b17230.2",1.55380280713626e-55,0.45976610502027,0.333,0.015,3.07233429055053e-51,5.18943982199799e-38,0.263439884404303,0.196,0.011,1.02610793600366e-33,5.18943982199799e-38,3.10760561427251e-55,"Chir02Ox-b17230.2"
"Chir04Ox-b16290.2",1.06274846823869e-42,0.630327017196865,0.278,0.013,2.10137254624836e-38,2.66977743264531e-55,0.562336553546954,0.268,0.014,5.27895091756957e-51,1.06274846823869e-42,5.33955486529066e-55,"Chir04Ox-b16290.2"
"Chir07Ox-b13600.2",1.34383832817402e-12,0.514970375675976,0.25,0.035,2.65717152629848e-08,1.43920987414305e-51,1.01732013719047,0.429,0.039,2.84574968414306e-47,1.34383832817402e-12,2.87841974828609e-51,"Chir07Ox-b13600.2"
"Chir05Ox-b19860.2",1.72406475528431e-15,0.407957802257856,0.306,0.042,3.40899324062367e-11,4.74688964091146e-51,0.723858363106867,0.446,0.043,9.38602488697424e-47,1.72406475528431e-15,9.49377928182298e-51,"Chir05Ox-b19860.2"
"Chir07Ox-b21070.2",1.41943058842655e-05,0.350093814514262,0.278,0.083,0.280664010249581,2.73599335591883e-50,0.959312776684922,0.661,0.093,5.4098796626583e-46,1.41943058842655e-05,5.47198671183769e-50,"Chir07Ox-b21070.2"
"Chir08Ox-b16070.2",2.44797390918592e-20,0.299047428861449,0.194,0.014,4.84037881063332e-16,3.20948439070423e-50,0.471254934951659,0.268,0.016,6.34611348573948e-46,2.44797390918592e-20,6.41896878140844e-50,"Chir08Ox-b16070.2"
"Chir03Ox-b30730.2",2.54065509241901e-11,0.640141813567396,0.361,0.077,5.02363731424011e-07,4.49090684771667e-50,0.978991454113018,0.607,0.079,8.87987010999017e-46,2.54065509241901e-11,8.98181369543338e-50,"Chir03Ox-b30730.2"
"Chir02Ox-b16020.2",7.43731130303841e-13,0.923932043963925,0.389,0.081,1.47057956394979e-08,1.07094730141296e-48,0.902231440158808,0.607,0.083,2.11758409908385e-44,7.43731130303841e-13,2.14189460282593e-48,"Chir02Ox-b16020.2"
"Chir07Ox-b34150.2",4.11841738172611e-23,0.555436266130675,0.444,0.059,8.14334668888705e-19,2.32734170562877e-48,1.02487220044091,0.482,0.054,4.60185275453977e-44,4.11841738172611e-23,4.65468341125753e-48,"Chir07Ox-b34150.2"
"Chir06Ox-b12090.2",5.04868265797494e-20,0.545299502664506,0.361,0.047,9.98276021961385e-16,3.25171672562392e-48,0.770540425981275,0.464,0.051,6.42961948157617e-44,5.04868265797494e-20,6.50343345124787e-48,"Chir06Ox-b12090.2"
"Chir06Ox-b17670.2",1.76661414978669e-12,1.5343776259119,0.361,0.075,3.49312615837323e-08,3.52374242833321e-48,2.84611061994091,0.607,0.09,6.96749590354326e-44,1.76661414978669e-12,7.04748485666648e-48,"Chir06Ox-b17670.2"
"Chir01Ox-b31490.2",6.84866046870612e-07,0.302885225890897,0.278,0.073,0.0135418563447726,5.50130440883809e-48,0.808754294696505,0.571,0.078,1.08777292075956e-43,6.84866046870612e-07,1.10026088176762e-47,"Chir01Ox-b31490.2"
"Chir06Ox-b17360.2",3.69812540293159e-18,1.41155442820873,0.333,0.043,7.31230335921664e-14,8.71356621645912e-47,1.19148502537584,0.429,0.043,1.72293344798046e-42,3.69812540293159e-18,1.74271324329184e-46,"Chir06Ox-b17360.2"
"Chir06Ox-b30840.2",1.86453181167376e-21,0.329672862006461,0.278,0.026,3.68673875122252e-17,6.45892790408745e-45,0.477828899057343,0.357,0.032,1.27712381447521e-40,1.86453181167376e-21,1.2917855808175e-44,"Chir06Ox-b30840.2"
"Chir02Ox-b12050.2",9.82060390894918e-20,1.67102403979537,0.5,0.088,1.94182801091652e-15,9.04567387165697e-44,4.71004872811977,0.607,0.098,1.78860109464273e-39,9.82060390894918e-20,1.80913477433141e-43,"Chir02Ox-b12050.2"
"Chir08Ox-b00560.2",9.36704663567953e-15,0.474779365608781,0.306,0.043,1.85214613127291e-10,4.04437270194031e-43,0.764515260504846,0.482,0.058,7.99693814354658e-39,9.36704663567953e-15,8.08874540388068e-43,"Chir08Ox-b00560.2"
"Chir05Ox-b20920.2",5.0044804372507e-38,0.547871766041506,0.417,0.032,9.8953591685758e-34,2.68960102382481e-35,0.429620904130358,0.321,0.031,5.3181481044088e-31,2.68960102382481e-35,1.00089608745014e-37,"Chir05Ox-b20920.2"
"Chir08Ox-b00970.2",6.33718798801467e-06,0.39110428555336,0.278,0.084,0.125305218087014,6.61617150327859e-37,0.675911604121961,0.518,0.077,1.30821559134328e-32,6.33718798801467e-06,1.32323430065572e-36,"Chir08Ox-b00970.2"
"Chir01Ox-b25640.2",1.13115404091784e-18,0.664414618958863,0.306,0.036,2.23663088510684e-14,1.73682805128249e-35,0.637431082441578,0.357,0.039,3.43423010580086e-31,1.13115404091784e-18,3.47365610256498e-35,"Chir01Ox-b25640.2"
"Chir04Ox-b22500.2",1.24664604953045e-14,0.733233184433594,0.361,0.064,2.46499323373656e-10,2.15206389102433e-35,0.99849464437664,0.5,0.081,4.25527593172241e-31,1.24664604953045e-14,4.30412778204869e-35,"Chir04Ox-b22500.2"
"Chir02Ox-b03080.2",6.63163107727132e-14,1.94574947495243,0.389,0.074,1.31127241290886e-09,9.55354258767066e-34,2.25840563112,0.5,0.078,1.88902197586012e-29,6.63163107727132e-14,1.91070851753414e-33,"Chir02Ox-b03080.2"
"Chir08Ox-b21160.2",1.85918076302036e-11,0.2974124990739,0.361,0.074,3.67615812272017e-07,1.44985993707879e-33,0.517507601348865,0.482,0.072,2.86680805358589e-29,1.85918076302036e-11,2.89971987415756e-33,"Chir08Ox-b21160.2"
"Chir04Ox-b02130.2",2.09855955866526e-33,0.41968756594006,0.333,0.024,4.14948181534883e-29,4.18561222137662e-32,0.338252976862172,0.304,0.031,8.27621104532799e-28,4.18561222137662e-32,4.19711911733054e-33,"Chir04Ox-b02130.2"
"Chir05Ox-b17720.2",1.09033901719011e-17,0.716062482078628,0.361,0.054,2.15592733869001e-13,2.57637293581367e-33,0.648468502580573,0.429,0.061,5.09426220598436e-29,1.09033901719011e-17,5.15274587162733e-33,"Chir05Ox-b17720.2"
"Chir01Ox-b05830.2",3.13175795981239e-12,0.756844368589559,0.306,0.054,6.19242501393704e-08,3.42146698669009e-33,1.04874222240404,0.446,0.065,6.76526667278231e-29,3.13175795981239e-12,6.84293397338021e-33,"Chir01Ox-b05830.2"
"Chir03Ox-b12560.2",1.18848819690024e-26,0.834228544039102,0.472,0.058,2.34999771173084e-22,6.80648677089432e-33,0.648950457466661,0.446,0.061,1.34584662920893e-28,1.18848819690024e-26,1.36129735417886e-32,"Chir03Ox-b12560.2"
"Chir06Ox-b34460.2",1.74793816982724e-20,0.272995083709301,0.278,0.027,3.45619814319941e-16,1.21038128471305e-32,0.432614958306497,0.304,0.031,2.3932869142631e-28,1.74793816982724e-20,2.42076256942609e-32,"Chir06Ox-b34460.2"
